superkingdom	baltimore	phylum	class	order	family	subfamily	genus	species	name	tax_id
Bacteria		Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	Vibrio	NA	Vibrio azureus	512649
Bacteria		Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	Vibrio	NA	Vibrio anguillarum	55601
Bacteria		Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	Vibrio	NA	Vibrio fluvialis	676
Bacteria		Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	Vibrio	NA	Vibrio tapetis	52443
Bacteria		Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	Photobacterium	NA	Photobacterium gaetbulicola	1295392
Bacteria		Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	Aliivibrio	NA	Aliivibrio fischeri	668
Bacteria		Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	Aliivibrio	NA	Aliivibrio wodanis	80852
Bacteria		Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	Grimontia	NA	Grimontia hollisae	673
Bacteria		Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	NA	Thioalkalivibrio	NA	Thioalkalivibrio versutus	106634
Bacteria		Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	NA	Thioalkalivibrio	NA	Thioalkalivibrio paradoxus	108010
Bacteria		Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	NA	Thioalkalivibrio	NA	Thioalkalivibrio sp. K90mix	396595
Bacteria		Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	NA	NA	NA	Acidihalobacter	1765964
Bacteria		Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	NA	Acidihalobacter	NA	Acidihalobacter ferrooxidans	1765967
Bacteria		Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	NA	NA	NA	Spiribacter	1335745
Bacteria		Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	NA	Spiribacter	NA	Spiribacter salinus	1335746
Bacteria		Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	NA	NA	NA	Halorhodospira	85108
Bacteria		Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	NA	Alkalilimnicola	NA	Alkalilimnicola ehrlichii	351052
Bacteria		Proteobacteria	Gammaproteobacteria	Chromatiales	Halothiobacillaceae	NA	NA	NA	Halothiobacillus	109262
Bacteria		Proteobacteria	Gammaproteobacteria	Chromatiales	Halothiobacillaceae	NA	Halothiobacillus	NA	Halothiobacillus sp. LS2	1860122
Bacteria		Proteobacteria	Gammaproteobacteria	Chromatiales	NA	NA	NA	NA	Chromatiaceae	1046
Bacteria		Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	NA	Candidatus Nitrosoglobus	NA	Candidatus Nitrosoglobus terrae	1630141
Bacteria		Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	NA	Nitrosococcus	NA	Nitrosococcus halophilus	133539
Bacteria		Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	NA	Nitrosococcus	NA	Nitrosococcus oceani	1229
Bacteria		Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	NA	Thioflavicoccus	NA	Thioflavicoccus mobilis	80679
Bacteria		Proteobacteria	Gammaproteobacteria	Chromatiales	Granulosicoccaceae	NA	Granulosicoccus	NA	Granulosicoccus antarcticus	437505
Bacteria		Proteobacteria	Gammaproteobacteria	Chromatiales	Wenzhouxiangellaceae	NA	Wenzhouxiangella	NA	Wenzhouxiangella marina	1579979
Bacteria		Proteobacteria	Gammaproteobacteria	Chromatiales	Woeseiaceae	NA	Woeseia	NA	Woeseia oceani	1548547
Bacteria		Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	NA	Alteromonadales	135622
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	NA	Pseudoalteromonas	NA	Pseudoalteromonas sp. 1_2015MBL_MicDiv	1720343
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	NA	Pseudoalteromonas	NA	Pseudoalteromonas rubra	43658
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	NA	Pseudoalteromonas	NA	Pseudoalteromonas tunicata	314281
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	NA	Pseudoalteromonas	NA	Pseudoalteromonas translucida	166935
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	NA	Marinobacter	NA	Marinobacter similis	1420916
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	NA	Alteromonas	NA	Alteromonas mediterranea	314275
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	NA	Alteromonas	NA	Alteromonas macleodii	28108
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	NA	Agarivorans	NA	Agarivorans gilvus	680279
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	NA	Glaciecola	NA	Glaciecola nitratireducens	300231
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	NA	Salinimonas	NA	Salinimonas sp. HMF8227	2183582
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	NA	Shewanella	NA	Shewanella japonica	93973
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	NA	Shewanella	NA	Shewanella pealeana	70864
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	NA	Shewanella	NA	Shewanella amazonensis	60478
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	NA	Shewanella	NA	Shewanella oneidensis	70863
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	NA	NA	NA	Psychromonas	67572
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	NA	Psychromonas	NA	Psychromonas sp. CNPT3	314282
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	NA	NA	NA	Colwellia	28228
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	NA	Colwellia	NA	Colwellia sp. MT41	58049
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	NA	Colwellia	NA	Colwellia psychrerythraea	28229
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	NA	Thalassotalea	NA	Thalassotalea crassostreae	1763536
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Ferrimonadaceae	NA	Ferrimonas	NA	Ferrimonas balearica	44012
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	NA	Idiomarina	NA	Idiomarina sp. OT37-5b	2100422
Bacteria		Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	Aggregatibacter	NA	Aggregatibacter actinomycetemcomitans	714
Bacteria		Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	Gallibacterium	NA	Gallibacterium anatis	750
Bacteria		Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	Actinobacillus	NA	Actinobacillus porcitonsillarum	189834
Bacteria		Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	Bibersteinia	NA	Bibersteinia trehalosi	47735
Bacteria		Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	NA	Oceanisphaera	NA	Oceanisphaera avium	1903694
Bacteria		Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	NA	Aeromonas	NA	Aeromonas aquatica	558964
Bacteria		Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	NA	Aeromonas	NA	Aeromonas media	651
Bacteria		Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	NA	Aeromonas	NA	Aeromonas rivipollensis	948519
Bacteria		Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	NA	Zobellella	NA	Zobellella denitrificans	347534
Bacteria		Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	NA	Oceanimonas	NA	Oceanimonas sp. GK1	511062
Bacteria		Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	NA	NA	Stenotrophomonas	40323
Bacteria		Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	Stenotrophomonas	NA	Stenotrophomonas sp. YAU14A_MKIMI4_1	2072408
Bacteria		Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	Xanthomonas	NA	Xanthomonas sacchari	56458
Bacteria		Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	Xanthomonas	NA	Xanthomonas citri	346
Bacteria		Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	NA	NA	Lysobacter	68
Bacteria		Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	Luteimonas	NA	Luteimonas sp. 83-4	2172536
Bacteria		Proteobacteria	Gammaproteobacteria	Xanthomonadales	NA	NA	NA	NA	Rhodanobacteraceae	1775411
Bacteria		Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA	Dokdonella	NA	Dokdonella koreensis	323415
Bacteria		Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA	Ahniella	NA	Ahniella affigens	2021234
Bacteria		Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA	NA	NA	Dyella	231454
Bacteria		Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA	Dyella	NA	Dyella jiangningensis	1379159
Bacteria		Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA	Dyella	NA	Dyella japonica	231455
Bacteria		Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA	Rhodanobacter	NA	Rhodanobacter denitrificans	666685
Bacteria		Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA	Frateuria	NA	Frateuria aurantia	81475
Bacteria		Proteobacteria	Gammaproteobacteria	Legionellales	NA	NA	NA	NA	Legionellaceae	444
Bacteria		Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	NA	Legionella	NA	Legionella lansingensis	45067
Bacteria		Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	NA	Legionella	NA	Legionella clemsonensis	1867846
Bacteria		Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	NA	Legionella	NA	Legionella sainthelensi	28087
Bacteria		Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	NA	Legionella	NA	Legionella longbeachae	450
Bacteria		Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	NA	Legionella	NA	Legionella oakridgensis	29423
Bacteria		Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	NA	Cellvibrionales	1706369
Bacteria		Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	NA	Halioglobus	NA	Halioglobus pacificus	930806
Bacteria		Proteobacteria	Gammaproteobacteria	Cellvibrionales	NA	NA	NA	NA	Cellvibrionaceae	1706371
Bacteria		Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	NA	NA	NA	Cellvibrio	10
Bacteria		Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	NA	Cellvibrio	NA	Cellvibrio sp. PSBB023	1945512
Bacteria		Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	NA	Cellvibrio	NA	Cellvibrio japonicus	155077
Bacteria		Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	NA	Saccharophagus	NA	Saccharophagus degradans	86304
Bacteria		Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	NA	Teredinibacter	NA	Teredinibacter turnerae	2426
Bacteria		Proteobacteria	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae	NA	NA	NA	Microbulbifer	48073
Bacteria		Proteobacteria	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae	NA	Microbulbifer	NA	Microbulbifer thermotolerans	252514
Bacteria		Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	NA	Oceanicoccus	NA	Oceanicoccus sagamiensis	716816
Bacteria		Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	NA	Spongiibacter	NA	Spongiibacter sp. IMCC21906	1620392
Bacteria		Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	NA	Methylococcus	NA	Methylococcus capsulatus	414
Bacteria		Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	NA	NA	NA	Methylomonas	416
Bacteria		Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	NA	gamma proteobacterium HdN1	83406
Bacteria		Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	NA	endosymbiont of unidentified scaly snail isolate Monju	1248727
Bacteria		Proteobacteria	Gammaproteobacteria	NA	NA	NA	Candidatus Thioglobus	NA	Candidatus Thioglobus singularis	1427364
Bacteria		Proteobacteria	Gammaproteobacteria	NA	NA	NA	Candidatus Thioglobus	NA	Candidatus Thioglobus autotrophicus	1705394
Bacteria		Proteobacteria	Gammaproteobacteria	NA	NA	NA	Pseudohongiella	NA	Pseudohongiella spirulinae	1249552
Bacteria		Proteobacteria	Gammaproteobacteria	Immundisolibacterales	Immundisolibacteraceae	NA	Immundisolibacter	NA	Immundisolibacter cernigliae	1810504
Bacteria		Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	NA	Sulfurifustis	NA	Sulfurifustis variabilis	1675686
Bacteria		Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	NA	Acidiferrobacter	NA	Acidiferrobacter sp. SPIII_3	1281578
Bacteria		Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	NA	Frischella	NA	Frischella perrara	1267021
Bacteria		Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	NA	Dichelobacter	NA	Dichelobacter nodosus	870
Bacteria		Proteobacteria	Gammaproteobacteria	Salinisphaerales	Salinisphaeraceae	NA	Salinisphaera	NA	Salinisphaera sp. LB1	2183911
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	NA	Bradyrhizobium	NA	Bradyrhizobium oligotrophicum	44255
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	NA	Bradyrhizobium	NA	Bradyrhizobium sp. 3 85S1MB	1404367
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	Agrobacterium	NA	Agrobacterium sp. H13-3	861208
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	Agrobacterium	NA	Agrobacterium sp. RAC06	1842536
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	Rhizobium	NA	Rhizobium sp. ACO-34A	1571470
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	Liberibacter	NA	Candidatus Liberibacter africanus	34020
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA	NA	Brucellaceae	118882
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA	NA	Hyphomicrobiaceae	45401
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	NA	Hyphomicrobium	NA	Hyphomicrobium sp. MC1	717785
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	NA	Hyphomicrobium	NA	Hyphomicrobium denitrificans	53399
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	NA	Bartonella	NA	Bartonella bovis	155194
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA	NA	Methyloceanibacter	1484898
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	NA	Hoeflea	NA	Hoeflea sp. IMCC20628	1620421
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA	NA	Beijerinckiaceae	45404
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	Sphingomonas	NA	Sphingomonas sp. LK11	1390395
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	Sphingobium	NA	Sphingobium sp. RAC03	1843368
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	Sphingopyxis	NA	Sphingopyxis terrae	33052
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	NA	Erythrobacter	NA	Erythrobacter gangjinensis	502682
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Roseobacter	NA	Roseobacter denitrificans	2434
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Sulfitobacter	NA	Sulfitobacter sp. AM1-D1	1917485
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Paracoccus	NA	Paracoccus denitrificans	266
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Paracoccus	NA	Paracoccus yeei	147645
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Paracoccus	NA	Paracoccus contaminans	1945662
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Leisingera	NA	Leisingera methylohalidivorans	133924
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Rhodobacter	NA	Rhodobacter sphaeroides	1063
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	NA	Hirschia	NA	Hirschia baltica	2724
Bacteria		Proteobacteria	Alphaproteobacteria	Rickettsiales	Candidatus Midichloriaceae	NA	Candidatus Fokinia	NA	Candidatus Fokinia solitaria	1802984
Bacteria		Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	Rickettsia	NA	Rickettsia akari	786
Bacteria		Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	NA	Ehrlichia	NA	Ehrlichia canis	944
Bacteria		Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	NA	NA	NA	Wolbachia	953
Bacteria		Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	NA	NA	NA	Neorickettsia	33993
Bacteria		Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA	NA	Rhodospirillales	204441
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	NA	NA	Acetobacteraceae	433
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	NA	NA	Acetobacter	434
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	Acetobacter	NA	Acetobacter pasteurianus	438
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	Granulibacter	NA	Granulibacter bethesdensis	364410
Bacteria		Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	Brevundimonas	NA	Brevundimonas sp. GW460-12-10-14-LB2	1827469
Bacteria		Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	NA	NA	Caulobacteraceae bacterium OTSz_A_272	1759059
Bacteria		Proteobacteria	Alphaproteobacteria	NA	NA	NA	Candidatus Puniceispirillum	NA	Candidatus Puniceispirillum marinum	767892
Bacteria		Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA	NA	Pelagibacterales	54526
Bacteria		Proteobacteria	Alphaproteobacteria	Pelagibacterales	NA	NA	NA	NA	Pelagibacteraceae	1655514
Bacteria		Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	NA	Candidatus Pelagibacter	NA	Candidatus Pelagibacter ubique	198252
Bacteria		Proteobacteria	Alphaproteobacteria	Magnetococcales	Magnetococcaceae	NA	Magnetococcus	NA	Magnetococcus marinus	1124597
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	Burkholderia	NA	Burkholderia sp. KK1	1855726
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	Paucimonas	NA	Paucimonas lemoignei	29443
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	Polynucleobacter	NA	Polynucleobacter duraquae	1835254
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	Polynucleobacter	NA	Polynucleobacter necessarius	576610
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	Cupriavidus	NA	Cupriavidus taiwanensis	164546
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	Cupriavidus	NA	Cupriavidus sp. USMAA2-4	876364
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	Paraburkholderia	NA	Paraburkholderia rhizoxinica	412963
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	NA	Oligella	NA	Oligella urethralis	90245
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	NA	NA	NA	Taylorella	29574
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	NA	Bordetella	NA	Bordetella pertussis	520
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	NA	Basilea	NA	Basilea psittacipulmonis	1472345
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Ottowia	NA	Ottowia oryzae	2109914
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Melaminivora	NA	Melaminivora sp. SC2-9	2109913
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA	NA	Thiomonas	32012
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Rhizobacter	NA	Rhizobacter gummiphilus	946333
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Janthinobacterium	NA	Janthinobacterium sp. Marseille	375286
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Massilia	NA	Massilia violaceinigra	2045208
Bacteria		Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	NA	Neisseria	NA	Neisseria meningitidis	487
Bacteria		Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	NA	Neisseria	NA	Neisseria gonorrhoeae	485
Bacteria		Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	NA	Neisseria	NA	Neisseria lactamica	486
Bacteria		Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	NA	Eikenella	NA	Eikenella corrodens	539
Bacteria		Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	NA	Kingella	NA	Kingella kingae	504
Bacteria		Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	NA	NA	NA	Neisseriaceae bacterium DSM 100970	2052837
Bacteria		Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	NA	Laribacter	NA	Laribacter hongkongensis	168471
Bacteria		Proteobacteria	Betaproteobacteria	Nitrosomonadales	NA	NA	NA	NA	Nitrosomonadaceae	206379
Bacteria		Proteobacteria	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	NA	Methyloversatilis	NA	Methyloversatilis sp. RAC08	1842540
Bacteria		Proteobacteria	Betaproteobacteria	NA	NA	NA	Candidatus Kinetoplastibacterium	NA	Candidatus Kinetoplastibacterium galatii	994695
Bacteria		Proteobacteria	Betaproteobacteria	NA	NA	NA	Candidatus Kinetoplastibacterium	NA	Candidatus Kinetoplastibacterium crithidii	33056
