# Constructed from biom file
#OTU ID	s4004-taxa	sW3-taxa	s3894-taxa	sW1-taxa	s3761-taxa	s4281-taxa	s3940-taxa	s3654-taxa	sW2-taxa	s3961-taxa	s3954-taxa	s3574-taxa	s3764-taxa	s3594-taxa	s4280-taxa	s3951-taxa	s3681-taxa	s3520-taxa	s3570-taxa	s3680-taxa	s4011-taxa	s3521-taxa	s3751-taxa	s3330-taxa	s3981-taxa	s3760-taxa	sS3-taxa	s3944-taxa	s4284-taxa	s3590-taxa	s3730-taxa	sE2-taxa	s3591-taxa	s3651-taxa	s3451-taxa	s3731-taxa	sE4-taxa	s3684-taxa	s3950-taxa	sS1-taxa	s3331-taxa	s3524-taxa	s3851-taxa	s3960-taxa	s4000-taxa	s4001-taxa	s3854-taxa	s3850-taxa	s3890-taxa	s4014-taxa	s3941-taxa	s3650-taxa	s3964-taxa	s3754-taxa	s4010-taxa	s3984-taxa	s3980-taxa	sE3-taxa	sS4-taxa	s3750-taxa	s3400-taxa	s3891-taxa	sE5-taxa	sS2-taxa	s3734-taxa	s3401-taxa	s3450-taxa	s3334-taxa	s3571-taxa	s3454-taxa	s3404-taxa	sE1-taxa	Consensus Lineage
338565	2.0	1.0	197.0	0.0	530.0	84.0	70.0	680.0	0.0	6.0	68.0	19.0	249.0	216.0	18.0	4.0	455.0	3.0	129.0	1.0	72.0	3.0	64.0	91.0	214.0	48.0	18.0	2350.0	79.0	140.0	14.0	0.0	207.0	1153.0	3.0	1262.0	0.0	176.0	77.0	1.0	307.0	16.0	63.0	509.0	8.0	135.0	3.0	2.0	4.0	120.0	0.0	1.0	58.0	694.0	11.0	962.0	7.0	0.0	0.0	11.0	1199.0	1964.0	0.0	74.0	34.0	706.0	0.0	314.0	37.0	31.0	70.0	42.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Erwinia; s__tasmaniensis
553	1.0	20.0	249.0	1.0	268.0	101.0	54.0	1329.0	0.0	6.0	52.0	5.0	85.0	261.0	13.0	37.0	472.0	8.0	50.0	2.0	107.0	1.0	7.0	123.0	331.0	36.0	9.0	253.0	55.0	52.0	5.0	0.0	524.0	917.0	11.0	1213.0	0.0	117.0	123.0	0.0	379.0	19.0	84.0	662.0	13.0	125.0	3.0	0.0	2.0	42.0	13.0	3.0	138.0	59.0	10.0	922.0	4.0	0.0	1.0	10.0	2.0	1955.0	0.0	122.0	42.0	1132.0	0.0	215.0	2.0	58.0	191.0	42.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea; s__ananatis
470934	1.0	8.0	393.0	0.0	277.0	131.0	47.0	1115.0	0.0	5.0	80.0	7.0	48.0	254.0	14.0	1.0	598.0	0.0	164.0	2.0	117.0	9.0	35.0	79.0	383.0	60.0	7.0	831.0	60.0	71.0	3.0	0.0	446.0	837.0	5.0	738.0	2.0	106.0	111.0	2.0	379.0	34.0	74.0	616.0	2.0	67.0	4.0	2.0	4.0	53.0	88.0	5.0	100.0	865.0	22.0	1036.0	6.0	0.0	4.0	11.0	2.0	1975.0	0.0	119.0	36.0	944.0	1.0	225.0	19.0	43.0	136.0	66.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea; s__vagans
592316	1.0	3.0	220.0	0.0	358.0	106.0	61.0	883.0	2.0	10.0	48.0	59.0	154.0	323.0	25.0	3.0	567.0	2.0	201.0	0.0	86.0	0.0	32.0	103.0	527.0	22.0	22.0	1215.0	73.0	79.0	17.0	0.0	317.0	777.0	6.0	326.0	1.0	106.0	87.0	4.0	383.0	13.0	52.0	525.0	4.0	74.0	4.0	2.0	5.0	116.0	25.0	5.0	87.0	480.0	9.0	971.0	13.0	0.0	0.0	13.0	4.0	1387.0	0.0	94.0	55.0	596.0	0.0	252.0	92.0	54.0	221.0	62.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea; s__sp. At-9b
614	1.0	2.0	212.0	0.0	234.0	69.0	53.0	635.0	0.0	8.0	52.0	0.0	226.0	252.0	15.0	1.0	486.0	0.0	192.0	2.0	85.0	0.0	1.0	91.0	286.0	54.0	30.0	143.0	67.0	58.0	7.0	0.0	235.0	646.0	43.0	272.0	0.0	92.0	73.0	0.0	293.0	20.0	58.0	575.0	0.0	315.0	1.0	5.0	2.0	52.0	7.0	0.0	65.0	21.0	15.0	859.0	8.0	0.0	1.0	10.0	0.0	1844.0	0.0	65.0	7.0	666.0	0.0	146.0	7.0	30.0	47.0	57.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__liquefaciens
615	1.0	17.0	854.0	1.0	486.0	220.0	122.0	2021.0	2.0	11.0	218.0	34.0	125.0	913.0	68.0	7.0	1161.0	3.0	1060.0	2.0	220.0	0.0	50.0	293.0	879.0	132.0	51.0	955.0	188.0	130.0	10.0	1.0	1618.0	2379.0	77.0	2012.0	4.0	226.0	332.0	2.0	776.0	93.0	238.0	2011.0	17.0	388.0	1.0	18.0	15.0	179.0	175.0	1.0	278.0	641.0	43.0	3613.0	17.0	0.0	2.0	35.0	3.0	5819.0	0.0	221.0	149.0	7681.0	0.0	594.0	19.0	248.0	362.0	210.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__marcescens
28151	1.0	0.0	319.0	0.0	323.0	102.0	60.0	519.0	0.0	8.0	43.0	3.0	66.0	204.0	12.0	0.0	542.0	0.0	152.0	0.0	89.0	0.0	23.0	53.0	437.0	85.0	16.0	541.0	62.0	80.0	2.0	1.0	252.0	753.0	37.0	1328.0	0.0	86.0	72.0	1.0	299.0	24.0	91.0	987.0	0.0	65.0	4.0	2.0	5.0	71.0	6.0	4.0	72.0	659.0	18.0	828.0	3.0	0.0	1.0	8.0	0.0	2970.0	0.0	64.0	13.0	983.0	0.0	153.0	4.0	53.0	133.0	41.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__proteamaculans
632	2.0	10.0	71.0	0.0	183.0	26.0	16.0	136.0	0.0	0.0	84.0	2.0	239.0	675.0	6.0	192.0	45.0	0.0	5.0	0.0	33.0	0.0	26.0	81.0	27.0	6.0	9.0	1109.0	61.0	37.0	22.0	1.0	99.0	82.0	1.0	297.0	1.0	5.0	531.0	0.0	35.0	2.0	6.0	91.0	15.0	51.0	5.0	0.0	4.0	6.0	4.0	1.0	221.0	257.0	0.0	3861.0	4.0	0.0	0.0	1.0	5.0	272.0	0.0	17.0	2.0	111.0	0.0	17.0	4.0	62.0	39.0	249.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Yersinia; s__pestis
34038	1.0	11.0	162.0	1.0	238.0	128.0	54.0	1473.0	0.0	7.0	80.0	0.0	48.0	368.0	22.0	1.0	425.0	0.0	65.0	2.0	98.0	0.0	6.0	182.0	373.0	35.0	10.0	966.0	104.0	75.0	5.0	0.0	936.0	1084.0	12.0	591.0	4.0	96.0	73.0	1.0	307.0	24.0	46.0	457.0	2.0	116.0	0.0	0.0	5.0	61.0	62.0	6.0	180.0	149.0	18.0	683.0	6.0	0.0	0.0	9.0	4.0	1604.0	0.0	149.0	34.0	994.0	2.0	300.0	8.0	67.0	104.0	39.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Rahnella; s__aquatilis
635	1.0	8.0	160.0	0.0	115.0	76.0	19.0	228.0	0.0	2.0	27.0	20.0	21.0	120.0	13.0	0.0	225.0	1.0	323.0	1.0	48.0	2.0	22.0	64.0	228.0	17.0	4.0	91.0	34.0	36.0	0.0	0.0	365.0	416.0	28.0	162.0	0.0	55.0	38.0	2.0	219.0	26.0	42.0	265.0	2.0	81.0	0.0	2.0	1.0	27.0	183.0	0.0	41.0	38.0	10.0	406.0	5.0	0.0	0.0	8.0	2.0	849.0	0.0	39.0	4.0	761.0	0.0	136.0	8.0	62.0	61.0	23.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Hafniaceae; g__Edwardsiella; s__
636	1.0	2.0	76.0	0.0	48.0	27.0	10.0	233.0	1.0	2.0	7.0	4.0	14.0	70.0	5.0	0.0	88.0	0.0	3.0	0.0	12.0	0.0	8.0	11.0	1.0	35.0	1.0	187.0	31.0	13.0	0.0	0.0	50.0	125.0	8.0	723.0	0.0	19.0	18.0	0.0	686.0	0.0	40.0	433.0	0.0	32.0	0.0	1.0	1.0	6.0	64.0	0.0	47.0	156.0	2.0	196.0	2.0	0.0	0.0	6.0	0.0	1159.0	0.0	32.0	26.0	1135.0	0.0	29.0	11.0	223.0	147.0	11.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Hafniaceae; g__Edwardsiella; s__tarda
29471	1.0	2.0	148.0	0.0	172.0	33.0	40.0	251.0	1.0	4.0	31.0	2.0	49.0	135.0	6.0	5.0	290.0	119.0	3.0	0.0	45.0	24.0	3.0	23.0	131.0	64.0	6.0	240.0	29.0	34.0	7.0	0.0	75.0	418.0	1.0	403.0	0.0	41.0	38.0	0.0	158.0	76.0	31.0	559.0	1.0	62.0	1.0	1.0	7.0	88.0	5.0	2.0	57.0	126.0	8.0	333.0	5.0	0.0	0.0	5.0	1.0	2195.0	0.0	37.0	49.0	302.0	0.0	98.0	1.0	9.0	10.0	22.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pectobacteriaceae; g__Pectobacterium; s__atrosepticum
29488	1.0	11.0	44.0	0.0	52.0	14.0	10.0	1222.0	0.0	1.0	26.0	21.0	21.0	68.0	3.0	2.0	106.0	251.0	14.0	0.0	22.0	59.0	16.0	44.0	64.0	12.0	6.0	49.0	8.0	8.0	5.0	0.0	175.0	488.0	1.0	89.0	0.0	12.0	30.0	1.0	33.0	180.0	18.0	124.0	11.0	18.0	11.0	0.0	1.0	5.0	12.0	4.0	21.0	66.0	1.0	170.0	3.0	0.0	0.0	10.0	13.0	265.0	0.0	111.0	6.0	74.0	0.0	147.0	1.0	23.0	60.0	12.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Photorhabdus; s__luminescens
286	6.0	29.0	1188.0	2.0	1433.0	41.0	248.0	1851.0	4.0	9.0	25.0	57.0	1033.0	650.0	21.0	15.0	1332.0	2.0	38386.0	9.0	360.0	0.0	345.0	514.0	120.0	212.0	62.0	13655.0	153.0	353.0	71.0	2.0	1142.0	771.0	120.0	2297.0	0.0	133.0	246.0	8.0	402.0	59.0	229.0	5513.0	1.0	334.0	5.0	14.0	28.0	187.0	299.0	1.0	188.0	2972.0	63.0	2427.0	11.0	0.0	6.0	15.0	3.0	9171.0	0.0	199.0	37.0	568.0	5.0	323.0	5.0	721.0	81.0	129.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
303	8.0	13.0	353.0	2.0	771.0	36.0	95.0	2470.0	2.0	7.0	39.0	33.0	1744.0	236.0	16.0	4.0	516.0	0.0	23870.0	3.0	128.0	2.0	80.0	610.0	148.0	82.0	106.0	2525.0	54.0	135.0	134.0	0.0	437.0	851.0	114.0	2027.0	1.0	54.0	64.0	1.0	374.0	174.0	84.0	4701.0	14.0	205.0	3.0	28.0	18.0	37.0	84.0	3.0	39.0	394.0	30.0	592.0	13.0	0.0	3.0	21.0	4.0	2582.0	0.0	277.0	38.0	218.0	2.0	375.0	10.0	217.0	43.0	28.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__putida
300	5.0	3.0	32.0	0.0	34.0	9.0	3.0	31.0	2.0	1.0	36.0	12.0	1.0	37.0	9.0	56.0	16.0	1.0	25825.0	0.0	32.0	0.0	17.0	12.0	50.0	5.0	3.0	10.0	10.0	13.0	0.0	0.0	67.0	41.0	10.0	32.0	0.0	12.0	36.0	2.0	20.0	28.0	3.0	125.0	0.0	42.0	1.0	9.0	9.0	5.0	12.0	0.0	11.0	7.0	14.0	77.0	2.0	0.0	5.0	3.0	0.0	113.0	0.0	11.0	11.0	53.0	1.0	13.0	2.0	21.0	27.0	3.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__mendocina
287	1.0	35.0	557.0	0.0	1041.0	29.0	230.0	741.0	4.0	16.0	11.0	25.0	947.0	481.0	14.0	16.0	1234.0	9.0	43983.0	0.0	361.0	0.0	103.0	839.0	48.0	208.0	80.0	10692.0	106.0	211.0	114.0	1.0	3540.0	178.0	74.0	2030.0	1.0	160.0	202.0	4.0	29226.0	83.0	218.0	5253.0	0.0	240.0	5.0	16.0	12.0	90.0	128.0	0.0	172.0	902.0	46.0	1810.0	12.0	0.0	3.0	11.0	1.0	8907.0	1.0	61.0	37.0	229.0	0.0	201.0	4.0	240.0	77.0	112.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__aeruginosa
294	1.0	10.0	29.0	0.0	13.0	15.0	7.0	61.0	1.0	2.0	12.0	18.0	8.0	78.0	4.0	0.0	102.0	0.0	17148.0	1.0	18.0	0.0	14.0	17.0	52.0	11.0	3.0	6.0	9.0	10.0	1.0	0.0	110.0	104.0	46.0	107.0	2.0	23.0	26.0	0.0	44.0	42.0	11.0	162.0	0.0	54.0	0.0	5.0	8.0	14.0	151.0	2.0	26.0	5.0	6.0	159.0	3.0	0.0	2.0	9.0	0.0	184.0	0.0	13.0	16.0	119.0	1.0	154.0	5.0	39.0	50.0	11.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__fluorescens
380021	1.0	13.0	37.0	0.0	5.0	11.0	1.0	36.0	2.0	2.0	5.0	4.0	0.0	11.0	2.0	0.0	11.0	0.0	13376.0	0.0	13.0	0.0	3.0	5.0	46.0	4.0	4.0	2.0	8.0	3.0	0.0	0.0	37.0	19.0	14.0	27.0	0.0	13.0	4.0	1.0	29.0	25.0	3.0	91.0	0.0	21.0	0.0	1.0	1.0	2.0	123.0	0.0	27.0	8.0	3.0	24.0	2.0	0.0	1.0	1.0	0.0	73.0	0.0	5.0	20.0	55.0	0.0	24.0	2.0	20.0	7.0	3.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__protegens
69328	1.0	72.0	20.0	0.0	25.0	2.0	4.0	73.0	0.0	0.0	4.0	0.0	35.0	14.0	4.0	0.0	65.0	0.0	4592.0	0.0	92.0	0.0	3.0	18.0	32.0	7.0	5.0	133.0	25.0	8.0	3.0	2.0	62.0	23.0	2.0	15.0	0.0	19.0	8.0	0.0	35.0	15.0	17.0	398.0	14.0	11.0	0.0	3.0	3.0	6.0	1.0	0.0	471.0	56.0	2.0	78.0	1.0	0.0	1.0	0.0	0.0	204.0	0.0	3.0	12.0	16.0	0.0	8.0	1.0	20.0	4.0	11.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__sp. VLB120
312306	1.0	1.0	17.0	0.0	11.0	0.0	4.0	29.0	0.0	0.0	1.0	10.0	43.0	22.0	2.0	0.0	6.0	0.0	9054.0	0.0	5.0	0.0	5.0	18.0	33.0	1.0	4.0	19.0	6.0	0.0	0.0	0.0	68.0	31.0	3.0	12.0	0.0	3.0	5.0	0.0	22.0	28.0	4.0	409.0	0.0	23.0	0.0	0.0	1.0	3.0	117.0	0.0	2.0	15.0	3.0	60.0	0.0	0.0	1.0	0.0	0.0	139.0	0.0	5.0	2.0	40.0	0.0	62.0	3.0	16.0	8.0	6.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__entomophila
469	1.0	0.0	38.0	0.0	16.0	6.0	2.0	131.0	1.0	2.0	3.0	0.0	1.0	20.0	1.0	8.0	33.0	1.0	28.0	0.0	2.0	0.0	21.0	5.0	1.0	2.0	1.0	2.0	1.0	4.0	0.0	0.0	46.0	74.0	12.0	22.0	0.0	7.0	5.0	1.0	184.0	3.0	170.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	4.0	2.0	7.0	280.0	3.0	7.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	5.0	4.0	199.0	0.0	19.0	4.0	1.0	26.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
470	1.0	19.0	124.0	0.0	605.0	346.0	70.0	484.0	2.0	12.0	35.0	4.0	57.0	232.0	14.0	17.0	1109.0	2.0	15.0	9.0	139.0	111.0	758.0	59.0	2.0	17.0	15.0	386.0	186.0	136.0	4.0	2.0	411.0	383.0	13.0	277.0	0.0	42.0	66.0	6.0	557.0	8.0	19393.0	115.0	1.0	51.0	50.0	1.0	12.0	83.0	27.0	6.0	510.0	2890.0	32.0	790.0	6.0	0.0	4.0	25.0	229.0	521.0	0.0	42.0	180.0	499.0	0.0	93.0	4.0	102.0	42.0	40.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__baumannii
1148157	1.0	2.0	15.0	0.0	86.0	15.0	11.0	88.0	1.0	7.0	4.0	3.0	12.0	42.0	0.0	1.0	65.0	0.0	1.0	0.0	6.0	0.0	32.0	14.0	0.0	2.0	1.0	13.0	5.0	11.0	0.0	0.0	59.0	42.0	3.0	14.0	0.0	4.0	3.0	0.0	122.0	0.0	158.0	3.0	0.0	1.0	1.0	0.0	2.0	0.0	12.0	0.0	11.0	394.0	1.0	9.0	2.0	0.0	0.0	0.0	0.0	12.0	0.0	13.0	4.0	100.0	0.0	31.0	0.0	0.0	24.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__oleivorans
330922	1.0	1.0	0.0	0.0	26.0	0.0	1.0	2.0	0.0	4.0	58.0	0.0	6.0	1.0	0.0	0.0	24.0	0.0	0.0	0.0	4.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	3.0	3.0	0.0	5.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	9.0	0.0	6.0	0.0	8.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	30.0	0.0	0.0	6.0	3.0	0.0	45.0	1.0	1.0	6.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__cryohalolentis
40324	6.0	72.0	151.0	0.0	70.0	37.0	114.0	3654.0	3.0	39.0	274.0	9.0	7.0	43.0	10.0	1391.0	1869.0	4.0	1585.0	3.0	273.0	1.0	15269.0	897.0	44.0	342.0	25.0	42.0	69.0	86.0	9.0	4.0	6860.0	389.0	86.0	3909.0	0.0	65.0	470.0	6.0	21374.0	70.0	35.0	25534.0	0.0	150.0	56.0	7.0	31.0	268.0	81.0	2.0	244.0	74.0	39.0	68.0	10.0	0.0	1.0	10.0	1.0	9293.0	1.0	386.0	35.0	10895.0	3.0	115.0	8.0	376.0	157.0	4.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__maltophilia
338	2.0	27.0	35.0	0.0	3.0	19.0	3.0	9.0	0.0	0.0	3.0	30.0	0.0	16.0	3.0	0.0	10.0	1.0	862.0	0.0	24.0	0.0	30.0	21.0	27.0	3.0	3.0	6.0	29.0	1.0	1.0	0.0	141.0	20.0	26.0	26.0	0.0	28.0	2.0	1.0	32.0	28.0	1.0	34.0	1.0	51.0	1.0	0.0	1.0	7.0	81.0	0.0	50.0	23.0	2.0	25.0	0.0	0.0	0.0	2.0	0.0	33.0	0.0	4.0	2.0	30.0	2.0	23.0	3.0	43.0	25.0	4.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Xanthomonas; s__
339	1.0	3.0	14.0	0.0	16.0	4.0	1.0	15.0	1.0	1.0	2.0	0.0	5.0	19.0	2.0	0.0	20.0	0.0	458.0	0.0	8.0	0.0	19.0	20.0	12.0	1.0	4.0	80.0	0.0	4.0	3.0	1.0	136.0	24.0	6.0	26.0	0.0	4.0	8.0	2.0	10.0	16.0	3.0	18.0	0.0	19.0	0.0	0.0	1.0	3.0	47.0	0.0	6.0	19.0	2.0	81.0	0.0	0.0	0.0	2.0	0.0	29.0	0.0	4.0	0.0	24.0	1.0	38.0	1.0	5.0	2.0	3.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Xanthomonas; s__campestris
29447	1.0	0.0	27.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	19.0	0.0	2.0	0.0	0.0	234.0	0.0	1.0	0.0	0.0	12.0	10.0	2.0	1.0	3.0	3.0	0.0	0.0	0.0	68.0	2.0	5.0	5.0	0.0	1.0	0.0	0.0	6.0	9.0	1.0	26.0	0.0	30.0	0.0	0.0	0.0	1.0	4.0	0.0	1.0	10.0	2.0	8.0	1.0	0.0	2.0	0.0	0.0	46.0	0.0	0.0	1.0	19.0	1.0	1.0	6.0	14.0	0.0	2.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Xanthomonas; s__albilineans
415229	1.0	56.0	27.0	0.0	20.0	8.0	9.0	16.0	0.0	37.0	1.0	2.0	70.0	10.0	3.0	0.0	3.0	1.0	597.0	0.0	30.0	0.0	10.0	32.0	36.0	1.0	5.0	161.0	6.0	3.0	10.0	0.0	120.0	14.0	25.0	15.0	0.0	16.0	5.0	0.0	19.0	35.0	4.0	73.0	0.0	47.0	1.0	4.0	4.0	1.0	62.0	0.0	137.0	22.0	2.0	87.0	6.0	0.0	8.0	1.0	0.0	67.0	0.0	4.0	0.0	16.0	2.0	73.0	4.0	11.0	4.0	3.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas; s__spadix
228	1.0	1.0	6.0	0.0	23.0	0.0	3.0	13.0	0.0	0.0	7.0	0.0	27.0	1.0	1.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	20.0	4.0	4.0	2.0	3.0	3.0	3.0	0.0	2.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	15.0	0.0	0.0	0.0	0.0	5.0	5.0	3.0	8.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	28.0	0.0	1.0	7.0	0.0	0.0	33.0	1.0	2.0	15.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__haloplanktis
70864	1.0	0.0	2.0	0.0	2.0	4.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	8.0	1.0	0.0	44.0	3.0	0.0	0.0	6.0	0.0	2.0	1.0	9.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	1.0	1.0	7.0	0.0	0.0	10.0	6.0	2.0	5.0	0.0	15.0	1.0	0.0	0.0	1.0	3.0	6.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	1.0	5.0	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__pealeana
1033854	1.0	1.0	29.0	0.0	3.0	14.0	1.0	1.0	0.0	2.0	10.0	5.0	0.0	35.0	2.0	0.0	36.0	0.0	1092.0	0.0	4.0	1.0	6.0	13.0	24.0	1.0	1.0	4.0	9.0	6.0	1.0	0.0	117.0	9.0	44.0	48.0	0.0	14.0	4.0	1.0	24.0	54.0	6.0	19.0	0.0	34.0	1.0	0.0	0.0	2.0	87.0	0.0	0.0	2.0	5.0	39.0	0.0	0.0	0.0	0.0	0.0	13.0	1.0	0.0	7.0	4.0	0.0	25.0	11.0	41.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Ectothiorhodospiraceae; g__Thioalkalivibrio; s__sulfidiphilus
414	1.0	8.0	17.0	0.0	9.0	5.0	3.0	12.0	0.0	1.0	14.0	2.0	4.0	50.0	1.0	7.0	1.0	0.0	91.0	0.0	9.0	0.0	6.0	6.0	1.0	3.0	1.0	14.0	9.0	6.0	0.0	0.0	58.0	18.0	2.0	5.0	0.0	13.0	8.0	0.0	2.0	4.0	2.0	94.0	0.0	10.0	0.0	1.0	3.0	36.0	2.0	0.0	12.0	3.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	1.0	16.0	0.0	10.0	0.0	4.0	9.0	4.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylococcaceae; g__Methylococcus; s__capsulatus
645	1.0	23.0	185.0	0.0	232.0	70.0	26.0	164.0	0.0	0.0	20.0	19.0	254.0	51.0	5.0	24.0	187.0	1.0	589.0	0.0	58.0	0.0	10.0	71.0	46.0	0.0	12.0	116.0	46.0	53.0	9.0	0.0	104.0	54.0	8.0	535.0	1.0	18.0	25.0	1.0	42.0	19.0	30.0	61.0	0.0	26.0	0.0	6.0	0.0	10.0	5.0	1.0	75.0	72.0	10.0	91.0	3.0	0.0	0.0	4.0	0.0	67.0	1.0	18.0	7.0	22.0	1.0	20.0	0.0	21.0	9.0	8.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas; s__salmonicida
28216	1.0	28.0	123.0	1.0	14.0	7.0	4.0	16.0	0.0	0.0	15.0	15.0	10.0	24.0	2.0	22.0	11.0	2.0	321.0	0.0	35.0	2.0	16.0	27.0	57.0	1.0	4.0	50.0	10.0	11.0	5.0	1.0	142.0	8.0	76.0	34.0	1.0	14.0	16.0	5.0	25.0	89.0	9.0	16.0	1.0	58.0	0.0	5.0	10.0	6.0	162.0	0.0	164.0	47.0	5.0	57.0	2.0	0.0	4.0	4.0	0.0	12.0	0.0	7.0	45.0	19.0	0.0	376.0	52.0	76.0	15.0	5.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__
80840	6.0	35.0	72.0	1.0	7.0	13.0	3.0	25.0	2.0	3.0	4.0	45.0	2.0	40.0	19.0	27.0	3.0	0.0	875.0	1.0	56.0	0.0	32.0	35.0	42.0	5.0	7.0	6.0	17.0	12.0	6.0	5.0	154.0	16.0	116.0	25.0	0.0	17.0	16.0	5.0	71.0	88.0	4.0	59.0	1.0	67.0	0.0	6.0	2.0	13.0	243.0	1.0	98.0	26.0	10.0	71.0	3.0	1.0	8.0	10.0	0.0	50.0	0.0	9.0	39.0	39.0	5.0	286.0	13.0	90.0	6.0	5.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__; g__; s__
